年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,67000000,食,軍警人員一,5144,9090049
201401,67000000,食,軍警人員二,1651,2459134
201401,67000000,食,其他公共行政類,45390,79499499
201401,67000000,食,教育類,50850,79986815
201401,67000000,食,工商及服務類,287206,537131422
201401,67000000,食,專業及技術服務類,105994,188252434
201401,67000000,食,其他,150652,241899071
201402,67000000,食,軍警人員一,3925,6343948
201402,67000000,食,軍警人員二,1278,1777422
201402,67000000,食,其他公共行政類,33368,46722586
201402,67000000,食,教育類,39263,52222444
201402,67000000,食,工商及服務類,218035,340002088
201402,67000000,食,專業及技術服務類,81471,119357954
201402,67000000,食,其他,111275,147887412
201403,67000000,食,軍警人員一,4388,5533608
201403,67000000,食,軍警人員二,1387,1872652
201403,67000000,食,其他公共行政類,35622,44107473
201403,67000000,食,教育類,44365,55781666
201403,67000000,食,工商及服務類,249859,364416264
201403,67000000,食,專業及技術服務類,94917,131341262
201403,67000000,食,其他,132172,167134636
201404,67000000,食,軍警人員一,4184,5221509
201404,67000000,食,軍警人員二,1369,1680085
201404,67000000,食,其他公共行政類,34456,42704948
201404,67000000,食,教育類,42597,52891881
201404,67000000,食,工商及服務類,239871,343272649
201404,67000000,食,專業及技術服務類,91760,126705983
201404,67000000,食,其他,127209,159623892
201405,67000000,食,軍警人員一,4945,6877875
201405,67000000,食,軍警人員二,1510,2214138
201405,67000000,食,其他公共行政類,37328,49020885
201405,67000000,食,教育類,47103,61862020
201405,67000000,食,工商及服務類,265503,402339215
201405,67000000,食,專業及技術服務類,100819,144831807
201405,67000000,食,其他,137876,185308982
201406,67000000,食,軍警人員一,4997,6629506
201406,67000000,食,軍警人員二,1492,2155755
201406,67000000,食,其他公共行政類,37302,47410465
201406,67000000,食,教育類,47192,61045800
201406,67000000,食,工商及服務類,266945,389887051
201406,67000000,食,專業及技術服務類,103238,143854557
201406,67000000,食,其他,139629,177809388
201407,67000000,食,軍警人員一,5514,7648224
201407,67000000,食,軍警人員二,1643,2143804
201407,67000000,食,其他公共行政類,42070,53307755
201407,67000000,食,教育類,56021,70854738
201407,67000000,食,工商及服務類,296511,437385610
201407,67000000,食,專業及技術服務類,115069,160478687
201407,67000000,食,其他,157036,205542591
201408,67000000,食,軍警人員一,5914,8703120
201408,67000000,食,軍警人員二,1756,2771568
201408,67000000,食,其他公共行政類,46737,66152256
201408,67000000,食,教育類,59903,80378204
201408,67000000,食,工商及服務類,321559,513525093
201408,67000000,食,專業及技術服務類,123105,183727287
201408,67000000,食,其他,166613,233536889
201409,67000000,食,軍警人員一,5255,7195618
201409,67000000,食,軍警人員二,1547,2103110
201409,67000000,食,其他公共行政類,38674,50504218
201409,67000000,食,教育類,48464,60526384
201409,67000000,食,工商及服務類,276676,409021764
201409,67000000,食,專業及技術服務類,108502,151779618
201409,67000000,食,其他,147282,191626235
201410,67000000,食,軍警人員一,4950,6421874
201410,67000000,食,軍警人員二,1457,1794770
201410,67000000,食,其他公共行政類,37532,47333830
201410,67000000,食,教育類,47934,57685647
201410,67000000,食,工商及服務類,268867,385369541
201410,67000000,食,專業及技術服務類,104105,138934129
201410,67000000,食,其他,143848,179231220
201411,67000000,食,軍警人員一,4930,6843155
201411,67000000,食,軍警人員二,1432,1876219
201411,67000000,食,其他公共行政類,36361,47173859
201411,67000000,食,教育類,46819,60899870
201411,67000000,食,工商及服務類,264084,393620350
201411,67000000,食,專業及技術服務類,102932,146180336
201411,67000000,食,其他,140012,185848091
201412,67000000,食,軍警人員一,5231,7327177
201412,67000000,食,軍警人員二,1634,2785980
201412,67000000,食,其他公共行政類,39235,53201794
201412,67000000,食,教育類,50316,64554000
201412,67000000,食,工商及服務類,282570,433872944
201412,67000000,食,專業及技術服務類,112075,163946738
201412,67000000,食,其他,152166,208212112
201501,67000000,食,軍警人員一,6272,11753060
201501,67000000,食,軍警人員二,1737,2878725
201501,67000000,食,其他公共行政類,45715,78226779
201501,67000000,食,教育類,58347,91407777
201501,67000000,食,工商及服務類,312458,569245147
201501,67000000,食,專業及技術服務類,125772,219508095
201501,67000000,食,其他,161600,256168956
201502,67000000,食,軍警人員一,6185,9998409
201502,67000000,食,軍警人員二,1682,2295275
201502,67000000,食,其他公共行政類,47927,76194106
201502,67000000,食,教育類,60195,88643695
201502,67000000,食,工商及服務類,314151,569584945
201502,67000000,食,專業及技術服務類,123518,207462153
201502,67000000,食,其他,160489,257710841
201503,67000000,食,軍警人員一,5077,7303813
