年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10018000,文教康樂,軍警人員一,433,2977092
201401,10018000,文教康樂,軍警人員二,63,229615
201401,10018000,文教康樂,其他公共行政類,3413,14917416
201401,10018000,文教康樂,教育類,2690,11175101
201401,10018000,文教康樂,工商及服務類,18845,93964585
201401,10018000,文教康樂,專業及技術服務類,6281,31418034
201401,10018000,文教康樂,其他,7783,43839529
201402,10018000,文教康樂,軍警人員一,437,2840707
201402,10018000,文教康樂,軍警人員二,51,307197
201402,10018000,文教康樂,其他公共行政類,2462,9366920
201402,10018000,文教康樂,教育類,2286,7105049
201402,10018000,文教康樂,工商及服務類,16397,67683894
201402,10018000,文教康樂,專業及技術服務類,5526,22765255
201402,10018000,文教康樂,其他,6844,31122223
201403,10018000,文教康樂,軍警人員一,428,3491293
201403,10018000,文教康樂,軍警人員二,52,191422
201403,10018000,文教康樂,其他公共行政類,2714,11329921
201403,10018000,文教康樂,教育類,2577,9849199
201403,10018000,文教康樂,工商及服務類,18352,86998148
201403,10018000,文教康樂,專業及技術服務類,6191,29126783
201403,10018000,文教康樂,其他,7795,40054168
201404,10018000,文教康樂,軍警人員一,388,2923780
201404,10018000,文教康樂,軍警人員二,52,291242
201404,10018000,文教康樂,其他公共行政類,2535,11758891
201404,10018000,文教康樂,教育類,2397,8400679
201404,10018000,文教康樂,工商及服務類,17336,92007244
201404,10018000,文教康樂,專業及技術服務類,6024,29818653
201404,10018000,文教康樂,其他,7435,41358963
201405,10018000,文教康樂,軍警人員一,449,3310475
201405,10018000,文教康樂,軍警人員二,51,171940
201405,10018000,文教康樂,其他公共行政類,2729,12457099
201405,10018000,文教康樂,教育類,2713,12662722
201405,10018000,文教康樂,工商及服務類,19069,103700914
201405,10018000,文教康樂,專業及技術服務類,6668,35369077
201405,10018000,文教康樂,其他,8201,54351457
201406,10018000,文教康樂,軍警人員一,463,3515910
201406,10018000,文教康樂,軍警人員二,65,166297
201406,10018000,文教康樂,其他公共行政類,2781,17320852
201406,10018000,文教康樂,教育類,2812,13763368
201406,10018000,文教康樂,工商及服務類,19056,107210527
201406,10018000,文教康樂,專業及技術服務類,6644,36065089
201406,10018000,文教康樂,其他,8066,53574685
201407,10018000,文教康樂,軍警人員一,504,5316301
201407,10018000,文教康樂,軍警人員二,56,132471
201407,10018000,文教康樂,其他公共行政類,3217,19683879
201407,10018000,文教康樂,教育類,2950,16310685
201407,10018000,文教康樂,工商及服務類,19370,110052351
201407,10018000,文教康樂,專業及技術服務類,6871,37131731
201407,10018000,文教康樂,其他,8129,53136216
201408,10018000,文教康樂,軍警人員一,496,3877312
201408,10018000,文教康樂,軍警人員二,52,204698
201408,10018000,文教康樂,其他公共行政類,3142,14416237
201408,10018000,文教康樂,教育類,2945,12224632
201408,10018000,文教康樂,工商及服務類,20434,102343688
201408,10018000,文教康樂,專業及技術服務類,7648,36644024
201408,10018000,文教康樂,其他,8617,48022454
201409,10018000,文教康樂,軍警人員一,400,3568398
201409,10018000,文教康樂,軍警人員二,55,298491
201409,10018000,文教康樂,其他公共行政類,2636,10669528
201409,10018000,文教康樂,教育類,2771,10608587
201409,10018000,文教康樂,工商及服務類,19132,96514138
201409,10018000,文教康樂,專業及技術服務類,7188,34131503
201409,10018000,文教康樂,其他,8130,45411946
201410,10018000,文教康樂,軍警人員一,452,7373362
201410,10018000,文教康樂,軍警人員二,62,116945
201410,10018000,文教康樂,其他公共行政類,2864,12739548
201410,10018000,文教康樂,教育類,2808,10174738
201410,10018000,文教康樂,工商及服務類,19466,99260429
201410,10018000,文教康樂,專業及技術服務類,7289,33408319
201410,10018000,文教康樂,其他,8435,49359954
201411,10018000,文教康樂,軍警人員一,468,4223282
201411,10018000,文教康樂,軍警人員二,57,314005
201411,10018000,文教康樂,其他公共行政類,2581,11290553
201411,10018000,文教康樂,教育類,2711,10143841
201411,10018000,文教康樂,工商及服務類,18779,88085275
201411,10018000,文教康樂,專業及技術服務類,7073,31320250
201411,10018000,文教康樂,其他,7794,42290892
201412,10018000,文教康樂,軍警人員一,489,4885473
201412,10018000,文教康樂,軍警人員二,61,142153
201412,10018000,文教康樂,其他公共行政類,2723,11288739
201412,10018000,文教康樂,教育類,3031,10671352
201412,10018000,文教康樂,工商及服務類,20847,103832442
201412,10018000,文教康樂,專業及技術服務類,7974,39046076
201412,10018000,文教康樂,其他,8940,48495186
201501,10018000,文教康樂,軍警人員一,537,5154356
201501,10018000,文教康樂,軍警人員二,66,249459
201501,10018000,文教康樂,其他公共行政類,3258,14565237
201501,10018000,文教康樂,教育類,3154,14263007
201501,10018000,文教康樂,工商及服務類,20882,105072089
201501,10018000,文教康樂,專業及技術服務類,7947,39118137
201501,10018000,文教康樂,其他,8875,52209908
201502,10018000,文教康樂,軍警人員一,487,6646079
201502,10018000,文教康樂,軍警人員二,60,119612
201502,10018000,文教康樂,其他公共行政類,3248,14538251
201502,10018000,文教康樂,教育類,2804,10855321
201502,10018000,文教康樂,工商及服務類,19003,92346754
201502,10018000,文教康樂,專業及技術服務類,7316,33467834
201502,10018000,文教康樂,其他,8175,39975760
201503,10018000,文教康樂,軍警人員一,494,4916978
201503,10018000,文教康樂,軍警人員二,60,188418
201503,10018000,文教康樂,其他公共行政類,2899,12685780
201503,10018000,文教康樂,教育類,3031,10389454
201503,10018000,文教康樂,工商及服務類,20543,106285960
201503,10018000,文教康樂,專業及技術服務類,7996,38649010
201503,10018000,文教康樂,其他,8880,49051201
201504,10018000,文教康樂,軍警人員一,567,5354871
201504,10018000,文教康樂,軍警人員二,61,477245
201504,10018000,文教康樂,其他公共行政類,2757,13555378
201504,10018000,文教康樂,教育類,2986,11496169
201504,10018000,文教康樂,工商及服務類,19885,104149343
201504,10018000,文教康樂,專業及技術服務類,7943,39671576
201504,10018000,文教康樂,其他,8707,52414180
201505,10018000,文教康樂,軍警人員一,540,4308229
201505,10018000,文教康樂,軍警人員二,67,420645
201505,10018000,文教康樂,其他公共行政類,2770,13916217
201505,10018000,文教康樂,教育類,2932,12725639
201505,10018000,文教康樂,工商及服務類,20023,109552316
201505,10018000,文教康樂,專業及技術服務類,7943,39886872
201505,10018000,文教康樂,其他,8748,57289672
201506,10018000,文教康樂,軍警人員一,535,5323958
